employee_id,first_name,last_name,annual_salary,start_date,education_level,exit_date,year_of_experience,job_title,company_mail,employment_type,termination_reason,department,state,employee_rating
3606,Clarissa,Winters,88924,1-Aug-19,Bachelor's Degree,20-Jan-23,10,Production Technician I,clarissa.winters@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
3607,Frankie,Atkins,40259,18-Jun-19,Bachelor's Degree,14-Apr-21,9,Production Technician I,frankie.atkins@bilearner.com,Full-Time,Resignation,Production       ,MA,5
3608,Ally,Zhang,71207,13-Feb-19,PhD,,1,Production Technician I,ally.zhang@bilearner.com,Full-Time,,Production       ,MA,3
3609,Kayleigh,Harmon,42789,2-Jun-21,High School,,4,Production Technician I,kayleigh.harmon@bilearner.com,Contract,,Production       ,MA,3
3610,Kayley,Myers,43013,11-Oct-18,Master's Degree,,18,Production Technician I,kayley.myers@bilearner.com,Part-Time,,Production       ,MA,3
3611,Rowan,Cobb,76687,9-Mar-21,PhD,,13,Production Technician I,rowan.cobb@bilearner.com,Contract,,Production       ,MA,2
3612,Edward,Mann,76379,23-Jan-22,High School,,4,Production Technician I,edward.mann@bilearner.com,Contract,,Production       ,MA,4
3613,Amirah,Johnson,43369,24-Feb-19,PhD,,13,Production Technician I,amirah.johnson@bilearner.com,Contract,,Production       ,MA,1
3614,Bridget,Deleon,34907,8-Jan-20,Master's Degree,2-Jul-21,9,Production Technician I,bridget.deleon@bilearner.com,Contract,Voluntary,Production       ,MA,2
3615,Martin,Weber,66260,13-May-21,High School,22-Sep-22,4,Production Technician I,martin.weber@bilearner.com,Full-Time,Retirement,Production       ,MA,2
3616,Ruben,Lewis,36064,12-Feb-22,PhD,,10,Production Technician I,ruben.lewis@bilearner.com,Contract,,Production       ,MA,4
3617,Bailey,Collier,39271,1-Feb-23,High School,,12,Production Technician I,bailey.collier@bilearner.com,Full-Time,,Production       ,MA,1
3618,Charlee,Roth,81842,4-Feb-23,PhD,,7,Production Technician I,charlee.roth@bilearner.com,Part-Time,,Production       ,MA,3
3619,Karissa,Bowers,44361,23-Mar-23,Bachelor's Degree,1-May-23,2,Production Technician I,karissa.bowers@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
3620,Noel,Ramirez,38737,22-Mar-23,PhD,14-Jul-23,2,Production Technician I,noel.ramirez@bilearner.com,Part-Time,Involuntary,Production       ,MA,2
3621,Victoria,Franco,50157,28-Nov-18,Bachelor's Degree,,17,Production Technician I,victoria.franco@bilearner.com,Contract,,Production       ,MA,2
3622,Danika,Fleming,82255,9-Jul-20,High School,10-Jul-21,5,Production Technician II,danika.fleming@bilearner.com,Part-Time,Resignation,Production       ,MA,3
3623,Jocelyn,Kline,58550,11-Feb-19,Bachelor's Degree,,18,Production Technician II,jocelyn.kline@bilearner.com,Part-Time,,Production       ,MA,3
3624,Cesar,Higgins,86876,9-Jan-20,High School,,17,Production Technician II,cesar.higgins@bilearner.com,Part-Time,,Production       ,MA,4
3625,Gabriel,Dodson,75689,11-Nov-21,Master's Degree,31-Jul-22,2,Production Technician II,gabriel.dodson@bilearner.com,Contract,Resignation,Production       ,MA,5
3626,Raphael,Sandoval,59276,15-May-21,Bachelor's Degree,,6,Production Technician II,raphael.sandoval@bilearner.com,Full-Time,,Production       ,MA,2
3627,Ruth,Harrell,89350,21-Aug-19,High School,28-Oct-22,18,Production Technician II,ruth.harrell@bilearner.com,Contract,Resignation,Production       ,MA,3
3628,Peyton,Barber,31868,18-Sep-20,Bachelor's Degree,,12,Production Technician II,peyton.barber@bilearner.com,Contract,,Production       ,MA,3
3629,Reginald,Lowery,63500,27-Aug-22,High School,3-Dec-22,13,Production Technician I,reginald.lowery@bilearner.com,Contract,Voluntary,Production       ,MA,5
3630,Stephanie,Briggs,79176,23-Feb-19,Master's Degree,,17,Production Technician I,stephanie.briggs@bilearner.com,Contract,,Production       ,MA,5
3631,Shaniya,Becker,74958,8-Aug-22,PhD,25-Oct-22,0,Production Technician I,shaniya.becker@bilearner.com,Contract,Retirement,Production       ,MA,3
3632,Ryan,Oconnell,39577,24-Sep-22,Bachelor's Degree,24-Oct-22,1,Production Technician I,ryan.oconnell@bilearner.com,Contract,Involuntary,Production       ,MA,3
3633,Emma,Ware,31041,21-Mar-22,PhD,,13,Production Technician I,emma.ware@bilearner.com,Contract,,Production       ,MA,5
3634,Keyon,Haley,92896,23-Jun-23,High School,26-Jul-23,12,Production Technician I,keyon.haley@bilearner.com,Part-Time,Retirement,Production       ,MA,5
3635,Kylee,Bates,90514,26-Oct-20,High School,,5,Production Technician I,kylee.bates@bilearner.com,Part-Time,,Production       ,MA,4
3636,Marc,Chandler,32873,29-Jan-20,Bachelor's Degree,,10,Production Technician I,marc.chandler@bilearner.com,Contract,,Production       ,MA,3
3637,Abdullah,Pruitt,58138,23-Apr-22,PhD,,13,Production Technician I,abdullah.pruitt@bilearner.com,Full-Time,,Production       ,MA,3
3638,Shamar,Roth,61706,15-Jun-23,Bachelor's Degree,,7,Production Technician I,shamar.roth@bilearner.com,Full-Time,,Production       ,MA,3
3639,Jaylen,Acosta,57062,19-Sep-19,PhD,14-Apr-20,12,Production Technician I,jaylen.acosta@bilearner.com,Contract,Retirement,Production       ,MA,3
3640,Kale,House,97383,7-Jan-23,Master's Degree,,1,Production Technician I,kale.house@bilearner.com,Contract,,Production       ,MA,3
3641,Kiersten,Ellis,49768,7-Feb-20,PhD,1-May-21,2,Production Technician I,kiersten.ellis@bilearner.com,Contract,Voluntary,Production       ,MA,3
3642,Karissa,Carrillo,69472,29-Apr-20,Bachelor's Degree,12-Nov-21,16,Production Technician I,karissa.carrillo@bilearner.com,Contract,Retirement,Production       ,MA,3
3643,Issac,Whitehead,70410,16-Apr-20,Bachelor's Degree,,0,Production Technician I,issac.whitehead@bilearner.com,Full-Time,,Production       ,MA,3
3644,Madisyn,Andrews,88022,16-Jun-22,Bachelor's Degree,,8,Production Technician I,madisyn.andrews@bilearner.com,Part-Time,,Production       ,MA,3
3645,Madyson,Rhodes,94925,22-Jul-19,Master's Degree,,14,Production Technician I,madyson.rhodes@bilearner.com,Part-Time,,Production       ,MA,3
3646,Brenton,Rodriguez,53514,22-Apr-23,Bachelor's Degree,,0,Production Technician II,brenton.rodriguez@bilearner.com,Part-Time,,Production       ,MA,3
3647,Nathen,Arias,45646,28-Dec-20,PhD,30-Jan-21,17,Production Technician II,nathen.arias@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
3648,Keyon,Hensley,71881,23-Feb-22,High School,,0,Production Technician II,keyon.hensley@bilearner.com,Contract,,Production       ,MA,4
3649,Elisha,Ruiz,87687,13-Aug-22,Master's Degree,,8,Production Technician II,elisha.ruiz@bilearner.com,Contract,,Production       ,MA,4
3650,Amirah,Stanley,83305,3-Oct-19,Bachelor's Degree,28-Feb-22,17,Production Technician II,amirah.stanley@bilearner.com,Full-Time,Retirement,Production       ,MA,3
3651,Jeremy,Meyer,41396,14-Oct-19,Bachelor's Degree,,15,Production Technician II,jeremy.meyer@bilearner.com,Full-Time,,Production       ,MA,3
3652,Owen,Dillon,91842,30-Aug-19,High School,27-Aug-22,12,Production Technician I,owen.dillon@bilearner.com,Part-Time,Resignation,Production       ,MA,3
3653,Bridget,Bray,71030,4-Feb-21,PhD,30-Jul-23,9,Production Technician I,bridget.bray@bilearner.com,Contract,Voluntary,Production       ,MA,3
3654,Cassius,Gates,50234,23-Nov-22,PhD,,3,Production Technician I,cassius.gates@bilearner.com,Part-Time,,Production       ,MA,4
3655,Martha,Kemp,75262,25-Feb-23,PhD,,12,Production Technician I,martha.kemp@bilearner.com,Part-Time,,Production       ,MA,3
3656,Francesca,Mcmahon,58625,15-Dec-19,Bachelor's Degree,,15,Production Technician I,francesca.mcmahon@bilearner.com,Part-Time,,Production       ,MA,5
3657,Lorelei,Walls,40388,29-Aug-21,Bachelor's Degree,,8,Production Technician I,lorelei.walls@bilearner.com,Part-Time,,Production       ,MA,4
3658,Emery,Gillespie,45946,4-Nov-22,High School,7-Jul-23,17,Production Technician I,emery.gillespie@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
3659,Kaylee,Baldwin,79923,2-Oct-19,PhD,13-Oct-19,1,Production Technician I,kaylee.baldwin@bilearner.com,Full-Time,Voluntary,Production       ,MA,1
3660,Aron,Hester,99107,24-May-19,High School,,20,Production Technician I,aron.hester@bilearner.com,Full-Time,,Production       ,MA,3
3661,Reagan,Brennan,58723,28-Feb-22,Master's Degree,5-Sep-22,8,Production Technician I,reagan.brennan@bilearner.com,Contract,Involuntary,Production       ,MA,3
3662,Hugh,Berry,71402,13-Jun-23,Bachelor's Degree,,10,Production Technician I,hugh.berry@bilearner.com,Full-Time,,Production       ,MA,2
3663,Brandon,Anderson,78849,7-Oct-19,Bachelor's Degree,22-Jan-22,8,Production Technician I,brandon.anderson@bilearner.com,Part-Time,Retirement,Production       ,MA,3
3664,Diana,Garza,90711,6-Oct-20,High School,12-Jan-22,17,Production Technician I,diana.garza@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
3665,Dalton,Bowen,37213,22-Nov-19,PhD,,15,Production Technician I,dalton.bowen@bilearner.com,Full-Time,,Production       ,MA,3
3666,Davin,Peters,31241,29-Apr-22,PhD,21-Jan-23,0,Production Technician I,davin.peters@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
3667,Leyla,Warren,51778,11-Dec-22,Bachelor's Degree,28-Apr-23,3,Production Technician I,leyla.warren@bilearner.com,Part-Time,Resignation,Production       ,MA,3
3668,Victoria,Allen,66853,6-Aug-23,High School,6-Aug-23,20,Production Technician I,victoria.allen@bilearner.com,Full-Time,Voluntary,Production       ,MA,3
3669,Tyler,Hines,54604,28-Mar-20,Bachelor's Degree,12-Mar-23,1,Production Technician I,tyler.hines@bilearner.com,Contract,Retirement,Production       ,MA,3
3670,Sandra,Atkinson,87827,11-Aug-22,PhD,27-Mar-23,2,Production Technician II,sandra.atkinson@bilearner.com,Full-Time,Resignation,Production       ,MA,3
3671,Simone,Hayes,59817,26-Jan-23,PhD,19-Jun-23,9,Production Technician II,simone.hayes@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
3672,Rhett,Valenzuela,86944,14-Jan-19,PhD,,3,Production Technician II,rhett.valenzuela@bilearner.com,Part-Time,,Production       ,MA,3
3673,Lane,Zuniga,44617,11-Jun-22,Bachelor's Degree,10-Jan-23,7,Production Technician II,lane.zuniga@bilearner.com,Full-Time,Voluntary,Production       ,MA,3
3674,Isabelle,Shields,79839,25-Jun-20,Master's Degree,2-Mar-22,10,Production Technician II,isabelle.shields@bilearner.com,Part-Time,Voluntary,Production       ,MA,3
3675,Mario,Mays,73643,8-Jun-20,High School,29-Dec-22,3,Production Technician II,mario.mays@bilearner.com,Full-Time,Resignation,Production       ,MA,3
3676,Leah,Robinson,55231,29-Aug-18,High School,,3,Production Technician I,leah.robinson@bilearner.com,Contract,,Production       ,MA,3
3677,Dayami,Bailey,68725,1-Oct-22,PhD,,10,Production Technician I,dayami.bailey@bilearner.com,Full-Time,,Production       ,MA,3
3678,Ramon,Fleming,53439,22-Jul-21,High School,,14,Production Technician I,ramon.fleming@bilearner.com,Full-Time,,Production       ,MA,3
3679,Pedro,Harrison,65901,14-Dec-19,High School,,9,Production Technician I,pedro.harrison@bilearner.com,Full-Time,,Production       ,MA,3
3680,Harrison,Hudson,98300,27-Mar-20,Bachelor's Degree,,11,Production Technician I,harrison.hudson@bilearner.com,Part-Time,,Production       ,MA,3
3681,Taniya,Lane,43907,25-Nov-21,Bachelor's Degree,,2,Production Technician I,taniya.lane@bilearner.com,Part-Time,,Production       ,MA,3
3682,Rene,Wallace,78923,8-Jul-23,Master's Degree,,6,Production Technician I,rene.wallace@bilearner.com,Full-Time,,Production       ,MA,4
3683,Kai,Gaines,90898,2-Nov-21,High School,11-Dec-21,20,Production Technician I,kai.gaines@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
3684,Noelle,Levy,73390,1-Dec-19,Master's Degree,25-Dec-22,3,Production Technician I,noelle.levy@bilearner.com,Contract,Involuntary,Production       ,MA,3
3685,Kylie,Jimenez,84708,16-Aug-22,High School,10-Nov-22,14,Production Technician I,kylie.jimenez@bilearner.com,Full-Time,Retirement,Production       ,MA,3
3686,Carly,Figueroa,53056,25-Apr-21,PhD,12-Dec-22,2,Production Technician I,carly.figueroa@bilearner.com,Part-Time,Retirement,Production       ,MA,1
3687,Bria,Mcpherson,37907,17-May-19,High School,,13,Production Technician I,bria.mcpherson@bilearner.com,Part-Time,,Production       ,MA,1
3688,Brynn,Harding,72248,4-May-19,PhD,3-Aug-21,20,Production Technician I,brynn.harding@bilearner.com,Contract,Involuntary,Production       ,MA,3
3689,Rashad,Wells,49655,16-Jul-21,Master's Degree,,4,Production Technician I,rashad.wells@bilearner.com,Contract,,Production       ,MA,3
3690,Jaylene,Deleon,58071,4-Aug-20,Bachelor's Degree,27-Feb-21,9,Production Technician I,jaylene.deleon@bilearner.com,Part-Time,Voluntary,Production       ,MA,3
3691,Chace,Church,42968,23-Nov-20,High School,,18,Production Technician I,chace.church@bilearner.com,Part-Time,,Production       ,MA,1
3692,Zayne,Hunter,67244,11-Nov-19,PhD,,11,Production Technician I,zayne.hunter@bilearner.com,Full-Time,,Production       ,MA,3
3693,Amya,Vega,85021,20-May-19,PhD,30-Aug-20,19,Production Technician II,amya.vega@bilearner.com,Part-Time,Involuntary,Production       ,MA,2
3694,Nickolas,West,82438,5-Nov-19,PhD,16-Apr-22,8,Production Technician II,nickolas.west@bilearner.com,Full-Time,Involuntary,Production       ,MA,4
3695,Cason,Neal,58363,20-Sep-18,Bachelor's Degree,4-Feb-21,1,Production Technician II,cason.neal@bilearner.com,Contract,Voluntary,Production       ,MA,4
3696,Aldo,Dyer,55807,2-Sep-20,Bachelor's Degree,26-May-23,8,Production Technician II,aldo.dyer@bilearner.com,Contract,Resignation,Production       ,MA,3
3697,Sonia,Skinner,64669,28-Jun-20,Bachelor's Degree,,17,Production Technician II,sonia.skinner@bilearner.com,Full-Time,,Production       ,MA,4
3698,Julien,Banks,99918,22-Mar-23,PhD,30-May-23,16,Production Technician II,julien.banks@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
3699,Madelyn,Mcdonald,42403,30-Aug-22,High School,20-Sep-22,3,Production Technician I,madelyn.mcdonald@bilearner.com,Part-Time,Involuntary,Production       ,MA,2
3700,Brenden,Nash,66440,24-Oct-19,PhD,,1,Production Technician I,brenden.nash@bilearner.com,Part-Time,,Production       ,MA,1
3701,Genesis,Coleman,95054,9-Nov-19,High School,,17,Production Technician I,genesis.coleman@bilearner.com,Part-Time,,Production       ,MA,2
3702,Justice,Branch,54410,13-Jul-19,High School,,0,Production Technician I,justice.branch@bilearner.com,Part-Time,,Production       ,MA,3
3703,Addisyn,Guerrero,42688,31-Aug-20,Bachelor's Degree,26-Jun-22,19,Production Technician I,addisyn.guerrero@bilearner.com,Part-Time,Resignation,Production       ,MA,4
3704,Addisyn,Aguilar,47957,25-Jan-19,Master's Degree,26-Oct-21,5,Production Technician I,addisyn.aguilar@bilearner.com,Full-Time,Involuntary,Production       ,MA,5
3705,Marcos,Gallagher,33244,21-Nov-20,Master's Degree,9-Apr-23,20,Production Technician I,marcos.gallagher@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
3706,Mareli,Parker,64973,23-Sep-19,Master's Degree,,18,Production Technician I,mareli.parker@bilearner.com,Full-Time,,Production       ,MA,3
3707,Joshua,Mitchell,90973,11-Dec-22,Master's Degree,,15,Production Technician I,joshua.mitchell@bilearner.com,Contract,,Production       ,MA,3
3708,Case,Gaines,78004,21-Aug-20,Master's Degree,20-Sep-22,18,Production Technician I,case.gaines@bilearner.com,Full-Time,Resignation,Production       ,MA,4
3709,Jacey,Reyes,31386,4-Feb-19,Master's Degree,17-Apr-23,13,Production Technician I,jacey.reyes@bilearner.com,Full-Time,Voluntary,Production       ,MA,5
3710,Dean,Middleton,65652,29-Oct-21,Master's Degree,,11,Production Technician I,dean.middleton@bilearner.com,Full-Time,,Production       ,MA,1
3711,Marlene,Bates,39905,17-Jul-21,Bachelor's Degree,,15,Production Technician I,marlene.bates@bilearner.com,Part-Time,,Production       ,MA,1
3712,Kyra,Ray,33408,28-Apr-19,Master's Degree,1-Sep-22,3,Production Technician I,kyra.ray@bilearner.com,Part-Time,Retirement,Production       ,MA,5
3713,Melanie,Kennedy,75099,21-Jul-20,High School,,5,Production Technician I,melanie.kennedy@bilearner.com,Full-Time,,Production       ,MA,3
3714,Aleena,Mercer,66056,19-Jan-20,PhD,,7,Production Technician I,aleena.mercer@bilearner.com,Full-Time,,Production       ,MA,4
3715,Jake,White,41479,12-Sep-21,High School,,5,Production Technician I,jake.white@bilearner.com,Contract,,Production       ,MA,4
3716,Chaim,Chase,53815,31-Jul-22,PhD,18-Feb-23,18,Production Technician II,chaim.chase@bilearner.com,Full-Time,Voluntary,Production       ,MA,1
3717,Keshawn,Le,48201,18-May-23,Master's Degree,,2,Production Technician II,keshawn.le@bilearner.com,Contract,,Production       ,MA,2
3718,Dalton,Frazier,91445,25-May-21,Bachelor's Degree,22-Oct-21,10,Production Technician II,dalton.frazier@bilearner.com,Contract,Voluntary,Production       ,MA,4
3719,Cannon,Hester,76729,22-Jul-22,High School,,14,Production Technician II,cannon.hester@bilearner.com,Contract,,Production       ,MA,3
3720,Crystal,Brandt,34457,23-May-19,Bachelor's Degree,12-Sep-20,8,Production Technician II,crystal.brandt@bilearner.com,Part-Time,Resignation,Production       ,MA,3
3721,Johnny,Goodman,83089,12-Feb-20,PhD,7-Apr-20,19,Production Technician I,johnny.goodman@bilearner.com,Full-Time,Resignation,Production       ,MA,2
3722,Nehemiah,Hancock,40437,16-Feb-20,Master's Degree,9-Jan-22,5,Production Technician I,nehemiah.hancock@bilearner.com,Part-Time,Involuntary,Production       ,MA,2
3723,Elliana,Villanueva,77132,29-Apr-22,Bachelor's Degree,16-Jul-22,0,Production Technician I,elliana.villanueva@bilearner.com,Full-Time,Retirement,Production       ,MA,3
3724,Essence,Schwartz,71151,10-Oct-19,Bachelor's Degree,30-Oct-21,17,Production Technician I,essence.schwartz@bilearner.com,Part-Time,Retirement,Production       ,MA,4
3725,Ryker,Cox,82417,7-Apr-19,Bachelor's Degree,9-Jul-23,3,Production Technician I,ryker.cox@bilearner.com,Contract,Voluntary,Production       ,MA,1
3726,Averi,Stevenson,79869,13-Jul-20,Master's Degree,18-Sep-21,0,Production Technician I,averi.stevenson@bilearner.com,Contract,Voluntary,Production       ,MA,4
3727,Katherine,Russo,53793,26-Aug-21,PhD,,14,Production Technician I,katherine.russo@bilearner.com,Part-Time,,Production       ,MA,3
3728,Aydan,Robbins,69449,23-Dec-21,High School,,19,Production Technician I,aydan.robbins@bilearner.com,Contract,,Production       ,MA,5
3729,Heaven,Walls,69310,8-Dec-22,Bachelor's Degree,4-Jul-23,4,Production Technician I,heaven.walls@bilearner.com,Contract,Voluntary,Production       ,MA,3
3730,Bobby,Chung,58981,18-Jan-22,Bachelor's Degree,,14,Production Technician I,bobby.chung@bilearner.com,Contract,,Production       ,MA,4
3731,Maximus,Fields,55968,28-Feb-20,Bachelor's Degree,14-Dec-22,14,Production Technician I,maximus.fields@bilearner.com,Part-Time,Retirement,Production       ,MA,3
3732,Orion,Ochoa,76044,31-May-20,Master's Degree,,9,Production Technician I,orion.ochoa@bilearner.com,Part-Time,,Production       ,MA,5
3733,Halle,Boyd,74850,20-Apr-20,PhD,23-Jul-22,14,Production Technician I,halle.boyd@bilearner.com,Contract,Retirement,Production       ,MA,3
3734,Lindsey,Rocha,62840,7-Mar-19,Bachelor's Degree,,6,Production Technician I,lindsey.rocha@bilearner.com,Full-Time,,Production       ,MA,3
3735,Chace,Gray,48617,29-May-19,PhD,,4,Production Technician I,chace.gray@bilearner.com,Contract,,Production       ,MA,1
3736,Carsen,Wheeler,99601,18-Oct-20,High School,22-Mar-23,18,Production Technician I,carsen.wheeler@bilearner.com,Full-Time,Resignation,Production       ,MA,2
3737,Arielle,Escobar,36407,19-Nov-18,High School,,9,Production Technician I,arielle.escobar@bilearner.com,Part-Time,,Production       ,MA,5
3738,Kaitlynn,Blair,97461,15-Apr-22,High School,9-Jan-23,3,Production Technician II,kaitlynn.blair@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
3739,Amir,Melendez,66136,24-Aug-18,PhD,22-Mar-21,19,Production Technician II,amir.melendez@bilearner.com,Full-Time,Voluntary,Production       ,MA,3
3740,Monique,Buckley,87426,15-Oct-22,PhD,17-Feb-23,9,Production Technician II,monique.buckley@bilearner.com,Full-Time,Voluntary,Production       ,MA,4
3741,Clark,Blanchard,88612,27-Feb-23,Master's Degree,28-Mar-23,8,Production Technician II,clark.blanchard@bilearner.com,Full-Time,Voluntary,Production       ,MA,1
3742,Gabriel,Pearson,74163,22-Sep-21,PhD,15-May-23,8,Production Technician II,gabriel.pearson@bilearner.com,Contract,Resignation,Production       ,MA,2
3743,Mercedes,Cook,67699,30-May-20,PhD,,16,Production Technician I,mercedes.cook@bilearner.com,Contract,,Production       ,MA,2
3744,Skyler,Blankenship,81697,11-Sep-20,High School,,12,Production Technician I,skyler.blankenship@bilearner.com,Part-Time,,Production       ,MA,5
3745,Jordan,Davis,85675,31-May-19,PhD,6-Oct-20,8,Production Technician I,jordan.davis@bilearner.com,Full-Time,Involuntary,Production       ,MA,4
3746,Bridget,Wu,33504,13-Jul-20,Bachelor's Degree,,3,Production Technician I,bridget.wu@bilearner.com,Part-Time,,Production       ,MA,3
3747,Gabriel,Kirk,84315,9-Sep-21,PhD,10-Feb-23,4,Production Technician I,gabriel.kirk@bilearner.com,Part-Time,Retirement,Production       ,MA,2
3748,Aron,Ali,43834,6-Apr-19,Bachelor's Degree,,18,Production Technician I,aron.ali@bilearner.com,Full-Time,,Production       ,MA,1
